label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,imageBucket
0,0,0,0,1,0,0,1,0,0,6470
0,0,0,0,1,1,0,1,0,1,6471
1,0,0,1,0,1,0,0,0,0,6472
0,0,0,0,0,1,0,0,1,0,6473
0,1,1,0,0,0,0,0,1,1,6474
0,0,0,1,0,1,0,0,0,1,6475
0,1,0,1,1,0,0,0,0,0,6476
0,0,0,1,1,0,0,0,1,0,6477
1,0,0,0,0,0,0,0,0,1,6478
0,0,0,0,0,1,0,1,0,0,6479
1,0,1,0,0,1,0,0,0,0,6480
0,0,0,1,0,0,1,0,1,0,6481
0,1,0,0,0,0,0,1,1,0,6482
0,0,1,0,0,0,1,0,1,1,6483
0,1,0,0,0,0,1,1,0,0,6484
1,0,1,1,0,1,0,0,0,0,6485
1,1,0,0,0,1,0,0,1,0,6486
0,1,0,0,1,0,1,0,0,0,6487
0,0,0,1,0,0,1,0,0,0,6488
0,0,1,0,1,1,0,0,0,0,6489
0,1,1,0,0,1,1,0,0,0,6490
0,0,0,1,0,1,0,0,0,0,6491
1,0,1,0,0,0,0,0,0,1,6492
0,0,1,0,0,0,0,0,0,1,6493
1,0,0,0,0,0,1,1,0,0,6494
1,0,0,0,0,1,0,0,0,0,6495
0,0,0,0,1,1,0,0,0,0,6496
0,0,1,0,0,0,0,1,1,0,6497
1,0,0,0,1,1,1,0,0,0,6498
0,0,0,0,0,1,1,0,1,0,6499
0,0,0,1,0,0,0,0,1,0,6500
0,0,1,1,1,0,0,0,0,0,6501
0,0,0,1,0,0,0,1,0,0,6502
0,0,0,0,1,1,0,0,1,0,6503
0,0,0,0,0,0,1,0,1,1,6504
1,0,1,0,0,1,0,0,0,0,6505
0,1,1,0,0,0,0,0,0,1,6506
0,0,0,0,0,1,0,0,1,0,6507
0,0,0,1,0,0,1,0,1,0,6508
0,0,1,0,0,0,1,0,1,0,6509
0,0,0,1,0,0,1,0,0,0,6510
0,1,1,0,0,0,0,0,1,0,6511
1,0,0,1,1,0,0,0,0,1,6512
1,0,0,0,0,0,0,0,1,1,6513
0,1,1,0,0,0,1,0,0,0,6514
0,0,1,0,1,0,0,1,0,0,6515
1,0,0,0,0,0,0,0,1,0,6516
1,1,1,0,0,0,0,0,0,0,6517
1,0,0,0,0,0,1,1,0,0,6518
0,0,0,0,1,0,0,0,1,1,6519
1,0,0,0,0,0,0,1,1,0,6520
0,0,0,0,0,1,1,0,0,0,6521
1,0,0,0,1,0,0,0,0,1,6522
0,1,0,1,0,0,0,0,0,1,6523
0,0,0,0,0,1,0,0,0,1,6524
1,0,0,0,0,0,1,1,0,0,6525
0,0,1,0,0,1,0,1,1,0,6526
0,1,0,1,1,0,0,0,0,1,6527
0,0,0,0,1,0,1,0,1,0,6528
0,0,0,1,0,0,0,1,0,0,6529
0,0,1,0,1,0,0,0,0,1,6530
1,0,0,0,0,1,1,0,0,0,6531
1,0,1,0,0,0,0,0,0,1,6532
0,1,0,0,0,0,0,0,1,0,6533
0,0,1,0,1,0,0,0,0,1,6534
1,0,0,1,1,0,0,0,0,0,6535
0,1,0,1,1,0,0,0,1,0,6536
1,1,0,1,0,0,0,0,1,0,6537
1,0,0,1,0,0,0,0,1,0,6538
1,0,1,0,0,0,1,1,0,0,6539
0,0,1,0,0,0,0,1,0,1,6540
1,0,1,0,0,0,0,0,0,1,6541
0,0,1,0,1,0,0,1,1,0,6542
0,0,0,0,0,0,1,1,1,0,6543
0,1,0,0,0,0,0,1,1,0,6544
0,0,0,1,1,0,1,0,0,1,6545
1,0,0,0,0,0,1,1,0,0,6546
0,1,1,0,0,1,0,0,0,0,6547
0,1,0,0,0,0,1,1,0,0,6548
1,1,0,0,0,0,1,0,0,0,6549
1,0,0,1,0,0,0,1,1,0,6550
0,0,1,0,1,0,0,1,0,0,6551
0,1,0,0,0,0,0,0,1,0,6552
0,0,1,0,0,0,0,0,1,0,6553
0,0,1,0,0,0,1,0,1,0,6554
0,0,1,0,0,1,0,1,0,0,6555
0,0,1,0,0,0,0,0,0,1,6556
0,0,1,1,0,0,1,0,0,0,6557
0,1,0,0,0,0,1,1,0,0,6558
0,1,0,0,1,0,0,0,1,0,6559
1,0,0,0,1,1,0,0,0,0,6560
0,0,0,0,1,1,0,1,0,0,6561
1,0,0,0,0,0,0,0,1,1,6562
0,0,0,1,1,0,0,0,1,1,6563
0,1,0,0,0,1,0,0,0,0,6564
1,0,0,0,0,0,0,0,1,0,6565
0,1,1,0,0,1,0,0,1,0,6566
0,1,0,0,0,1,0,1,0,0,6567
0,0,0,1,0,0,0,0,0,1,6568
0,0,1,0,0,0,1,0,1,0,6569
0,1,0,1,0,0,0,0,0,1,6570
1,0,1,0,0,1,0,0,0,0,6571
0,0,0,1,0,0,0,1,0,1,6572
0,1,0,0,0,1,0,1,0,0,6573
0,1,0,0,0,1,0,0,1,0,6574
0,0,0,0,0,1,0,0,1,1,6575
0,0,1,0,0,0,1,0,0,1,6576
0,0,1,0,0,0,0,1,0,0,6577
0,0,0,0,1,1,0,0,1,0,6578
1,0,0,0,0,1,0,0,0,0,6579
0,0,0,1,0,1,0,0,1,0,6580
0,0,1,0,0,0,1,0,0,1,6581
1,0,0,1,1,0,0,0,0,0,6582
1,0,0,1,0,0,0,0,1,1,6583
0,1,0,0,0,0,1,0,0,0,6584
0,0,0,0,0,0,1,0,1,1,6585
1,0,1,1,1,0,0,0,0,0,6586
0,0,0,1,1,0,1,0,0,0,6587
0,1,0,0,0,0,0,0,1,1,6588
0,0,1,0,1,0,1,1,0,0,6589
0,0,0,1,1,0,0,1,0,0,6590
1,0,1,1,0,0,0,0,0,0,6591
1,0,0,1,0,0,1,0,0,0,6592
0,0,0,0,1,0,1,1,0,0,6593
1,0,0,0,1,0,0,0,1,0,6594
0,0,0,0,0,0,0,1,1,1,6595
0,1,1,1,0,0,0,0,1,0,6596
0,1,0,0,1,0,0,0,1,0,6597
0,1,0,0,0,1,0,0,1,1,6598
1,0,0,0,0,1,0,0,0,1,6599
1,1,0,0,1,0,0,0,1,0,6600
1,0,0,0,0,0,1,0,1,0,6601
0,0,0,0,0,0,1,0,1,0,6602
0,0,0,0,0,1,1,0,0,1,6603
0,0,0,1,0,0,0,0,0,1,6604
0,1,0,0,0,0,1,0,0,1,6605
1,0,0,0,0,1,0,1,0,0,6606
0,1,0,1,0,0,0,0,1,0,6607
0,1,0,0,1,0,0,0,1,1,6608
0,0,0,0,1,0,1,0,1,0,6609
0,0,1,0,0,0,1,0,0,0,6610
0,0,1,0,1,1,0,0,1,0,6611
1,0,0,0,1,0,1,0,0,1,6612
0,1,0,0,0,1,1,0,1,0,6613
0,0,1,0,0,0,0,1,0,1,6614
0,0,0,1,1,0,0,0,0,0,6615
0,0,0,1,1,0,0,0,1,0,6616
0,0,1,0,0,1,0,0,1,0,6617
1,0,0,1,0,1,0,0,0,1,6618
0,1,1,0,1,0,0,0,0,1,6619
1,1,1,0,0,0,0,0,0,0,6620
1,0,1,0,0,0,0,1,1,0,6621
1,0,0,1,0,1,0,0,0,0,6622
0,1,0,0,1,0,0,0,1,0,6623
0,0,1,0,0,0,0,0,1,1,6624
0,0,1,1,1,0,0,0,0,0,6625
0,0,0,0,0,1,0,0,1,1,6626
0,0,0,1,0,1,0,0,0,0,6627
0,0,1,1,1,0,1,0,0,0,6628
1,0,1,1,0,0,0,0,0,0,6629
0,0,1,1,0,1,0,0,0,0,6630
1,0,0,0,0,0,1,0,1,0,6631
0,1,1,0,0,1,0,0,0,0,6632
1,0,0,0,0,0,1,1,0,0,6633
0,0,0,0,0,1,1,0,0,1,6634
0,1,0,1,0,0,0,1,0,0,6635
0,1,0,0,1,1,0,0,0,1,6636
0,1,0,1,0,0,0,1,0,0,6637
1,0,0,0,0,1,0,0,0,1,6638
0,0,0,0,1,0,1,0,0,1,6639
1,0,0,0,0,0,0,1,0,0,6640
1,1,0,0,0,1,1,0,0,0,6641
0,0,0,0,0,1,0,1,1,0,6642
0,0,0,1,0,0,1,0,0,0,6643
1,0,0,0,0,1,1,0,0,1,6644
0,1,0,1,0,0,0,0,1,1,6645
1,0,0,0,0,0,0,0,1,0,6646
1,0,0,1,0,1,0,0,1,0,6647
0,0,0,1,1,0,0,0,1,0,6648
1,0,0,0,0,1,0,1,0,1,6649
0,1,1,1,0,0,0,0,0,0,6650
0,1,0,0,0,1,0,0,1,0,6651
0,1,1,0,0,0,0,1,0,1,6652
1,0,0,0,0,1,0,0,0,0,6653
0,1,0,1,0,0,0,0,0,1,6654
0,0,0,0,0,1,1,0,0,0,6655
0,1,0,0,1,0,1,0,0,0,6656
0,0,1,0,1,0,0,0,0,0,6657
0,1,0,0,1,0,1,0,0,0,6658
0,0,1,0,1,0,0,0,0,1,6659
1,1,0,1,0,0,1,0,0,0,6660
1,0,0,1,0,0,1,0,1,0,6661
0,1,0,1,0,0,1,1,0,0,6662
0,1,0,0,0,1,0,0,1,0,6663
1,0,0,0,1,1,0,0,0,1,6664
0,0,0,0,1,0,1,0,0,1,6665
0,0,0,0,1,1,0,0,0,1,6666
0,0,0,0,1,0,0,0,0,1,6667
0,1,1,0,0,0,0,0,1,1,6668
0,0,0,0,0,0,1,1,1,0,6669
0,0,0,1,1,0,0,1,1,0,6670
1,0,0,0,1,1,0,0,0,1,6671
0,0,0,0,1,0,0,0,1,0,6672
0,0,1,0,0,0,0,1,0,1,6673
0,0,0,1,0,0,0,1,1,0,6674
0,1,1,0,0,1,0,0,1,0,6675
0,0,0,0,0,1,0,1,1,0,6676
0,1,0,0,0,1,0,0,1,1,6677
0,0,1,1,0,0,1,0,1,0,6678
0,1,0,0,1,0,0,0,0,1,6679
1,1,1,0,0,0,0,0,0,1,6680
1,0,0,0,0,0,0,0,0,1,6681
0,0,1,0,1,0,1,0,0,0,6682
0,0,0,0,1,0,1,1,0,0,6683
0,1,0,0,0,1,0,1,0,0,6684
0,0,0,0,0,1,1,0,1,0,6685
0,0,0,0,0,0,1,0,0,0,6686
1,1,0,0,0,0,1,0,0,1,6687
0,0,1,0,1,1,0,0,0,0,6688
0,1,0,0,1,0,0,0,0,0,6689
0,0,1,0,0,1,1,0,0,0,6690
0,0,1,1,0,0,0,0,1,1,6691
1,1,0,0,1,0,1,0,0,0,6692
1,1,0,0,0,1,0,0,0,0,6693
0,0,0,1,0,0,1,0,0,1,6694
0,1,1,1,1,0,0,0,0,0,6695
0,0,0,1,0,1,0,0,1,1,6696
1,0,0,1,1,0,1,0,0,0,6697
0,0,0,0,1,1,1,0,1,0,6698
0,0,1,0,1,0,0,0,1,1,6699
0,0,1,0,1,0,0,0,1,0,6700
0,0,0,1,0,0,0,1,1,0,6701
0,1,0,0,0,1,0,0,1,0,6702
0,0,0,0,0,0,1,1,1,0,6703
0,0,0,1,1,0,0,1,1,0,6704
1,0,1,0,0,0,0,0,1,0,6705
0,0,0,0,1,0,0,0,0,1,6706
1,0,1,0,0,0,0,0,0,1,6707
1,0,0,0,1,0,0,0,1,0,6708
0,0,0,1,1,0,0,1,0,0,6709
0,1,0,0,1,1,0,0,0,0,6710
1,0,0,0,1,0,0,0,0,0,6711
0,0,0,0,1,0,1,0,1,0,6712
0,0,0,0,0,0,0,0,1,1,6713
0,1,1,1,0,0,0,0,0,0,6714
0,0,0,1,0,0,0,1,1,0,6715
1,1,0,0,0,0,1,0,0,0,6716
0,1,0,1,1,0,0,0,1,0,6717
1,0,0,0,0,0,1,0,0,1,6718
0,0,0,0,1,1,1,0,0,0,6719
1,0,0,1,0,1,0,0,1,0,6720
0,0,1,0,0,1,0,0,0,1,6721
1,0,0,1,1,0,0,0,1,0,6722
0,0,0,1,0,0,0,0,1,1,6723
1,0,0,0,0,1,0,0,1,0,6724
0,0,0,1,1,1,0,0,0,0,6725
0,1,0,1,0,0,0,0,1,1,6726
0,0,0,0,0,0,1,0,1,1,6727
0,0,0,0,0,1,1,1,1,0,6728
0,1,0,1,0,0,1,0,1,0,6729
0,0,1,0,1,0,0,0,0,1,6730
0,0,0,1,1,0,0,0,0,0,6731
1,0,0,1,0,0,1,0,0,0,6732
0,0,0,0,0,0,1,0,0,1,6733
0,0,0,1,0,1,0,1,1,0,6734
0,0,1,0,0,1,1,0,1,0,6735
0,1,0,0,0,1,0,1,0,1,6736
1,0,1,0,0,0,1,0,0,0,6737
1,0,0,1,1,0,0,0,0,0,6738
0,1,0,0,0,1,0,1,1,0,6739
0,0,0,0,1,0,1,0,1,0,6740
0,0,0,0,1,0,0,1,0,1,6741
1,1,0,1,0,0,0,0,0,0,6742
0,0,1,0,1,0,1,0,0,0,6743
0,0,1,1,0,0,0,0,1,0,6744
0,1,0,0,1,0,0,0,0,1,6745
0,0,0,0,0,0,0,1,1,1,6746
0,0,0,0,1,0,0,1,1,0,6747
0,0,0,1,0,1,0,0,1,0,6748
1,0,0,0,0,0,0,1,0,1,6749
0,1,1,0,0,0,0,0,1,0,6750
0,1,1,0,0,0,1,0,1,0,6751
1,1,1,0,0,0,0,0,0,1,6752
0,0,1,0,1,0,0,0,1,0,6753
0,0,0,0,1,0,1,1,0,0,6754
0,0,0,1,1,0,0,1,0,0,6755
0,0,0,1,0,1,0,0,0,1,6756
0,0,0,1,1,0,0,0,0,1,6757
0,0,0,0,1,0,0,1,0,1,6758
0,0,1,1,0,1,1,0,0,0,6759
0,0,0,0,0,1,0,0,0,1,6760
1,0,0,0,0,1,0,1,0,0,6761
0,1,1,0,1,0,0,1,0,0,6762
0,0,0,1,0,0,0,0,1,1,6763
0,0,1,1,0,0,0,0,1,0,6764
0,0,0,1,0,0,0,0,0,0,6765
1,0,0,0,0,0,0,1,1,1,6766
0,0,0,1,1,0,0,1,0,0,6767
0,0,0,0,0,0,0,1,1,0,6768
1,0,0,0,1,0,0,0,1,1,6769
1,0,1,0,0,0,1,0,0,0,6770
0,0,1,0,0,1,0,0,1,0,6771
0,0,0,0,0,1,0,0,1,1,6772
0,1,0,0,1,0,1,0,1,0,6773
1,0,1,0,0,0,0,1,1,0,6774
0,0,0,1,0,0,0,0,1,0,6775
0,1,0,1,0,0,0,0,0,0,6776
0,0,1,0,0,0,1,1,0,1,6777
0,1,0,0,0,0,0,1,0,0,6778
0,0,1,0,1,1,0,0,0,0,6779
1,0,0,0,0,0,0,1,0,1,6780
0,0,0,0,0,1,0,1,0,0,6781
0,0,1,0,0,0,1,0,0,1,6782
0,1,0,0,0,0,0,1,0,0,6783
0,0,0,1,0,0,1,0,1,0,6784
0,0,0,0,1,0,1,1,1,0,6785
0,0,1,0,1,0,0,0,1,0,6786
0,0,1,0,0,0,1,1,0,1,6787
0,1,0,1,0,0,0,0,1,1,6788
1,0,0,0,1,1,0,0,1,0,6789
0,1,0,0,1,0,0,0,1,0,6790
0,0,1,0,1,0,0,1,1,0,6791
1,0,0,0,1,0,0,0,0,0,6792
0,0,0,0,1,1,0,0,1,0,6793
0,0,1,1,1,0,0,0,0,1,6794
0,1,0,0,1,1,0,0,1,0,6795
0,0,0,1,0,0,0,0,0,0,6796
0,0,1,0,1,0,0,0,1,0,6797
0,1,0,1,0,0,1,0,0,1,6798
0,1,0,0,1,0,0,1,0,1,6799
1,0,0,0,0,1,0,1,1,0,6800
1,0,0,0,0,1,0,0,0,0,6801
1,0,0,0,1,0,0,0,1,0,6802
1,0,0,0,0,0,0,0,1,0,6803
0,0,1,1,0,0,0,1,0,0,6804
0,0,1,0,1,0,1,1,0,0,6805
0,0,0,1,0,1,0,0,0,0,6806
0,0,0,0,0,0,0,1,1,0,6807
0,0,1,0,1,0,0,1,0,0,6808
1,0,0,0,0,1,0,0,0,0,6809
1,0,0,1,1,0,1,0,0,0,6810
0,0,0,1,0,0,1,0,0,0,6811
1,1,0,0,0,1,0,0,0,0,6812
0,0,0,0,1,0,1,0,0,1,6813
1,0,0,0,0,1,1,0,1,0,6814
0,0,0,1,0,1,1,0,0,0,6815
0,0,0,0,1,1,0,0,0,0,6816
0,1,0,1,1,1,0,0,0,0,6817
0,0,0,0,0,1,0,0,1,1,6818
0,0,0,0,0,1,0,0,1,1,6819
0,1,1,0,0,1,0,0,1,0,6820
1,0,0,1,1,0,1,0,0,0,6821
0,1,1,0,1,0,0,0,0,0,6822
1,0,1,0,0,0,0,0,0,1,6823
0,0,0,0,0,1,1,0,0,1,6824
0,0,0,1,0,0,1,0,0,0,6825
0,0,0,1,1,0,0,0,0,0,6826
0,0,0,1,1,0,0,0,0,0,6827
1,0,0,1,1,1,0,0,0,0,6828
0,0,0,0,1,1,0,1,0,1,6829
0,0,0,0,0,0,0,1,0,1,6830
0,1,1,1,0,0,0,0,0,0,6831
0,1,0,0,1,0,0,1,0,0,6832
1,0,0,1,0,0,0,0,0,0,6833
1,0,0,1,0,1,0,0,0,0,6834
0,1,1,0,0,0,1,0,0,0,6835
0,0,0,0,0,1,1,0,1,1,6836
1,0,0,0,1,1,0,1,0,0,6837
1,1,1,0,0,0,0,0,0,0,6838
0,0,0,1,0,0,0,0,0,1,6839
0,1,1,0,0,0,0,0,0,1,6840
0,1,0,0,1,1,0,0,1,0,6841
0,0,0,0,0,0,0,1,1,0,6842
0,0,0,0,1,1,0,0,0,0,6843
1,0,1,0,0,0,0,0,0,1,6844
1,1,0,0,0,0,1,0,0,0,6845
0,0,0,1,0,1,0,0,0,1,6846
0,0,1,1,0,0,0,1,0,0,6847
1,0,0,0,1,0,1,0,0,1,6848
0,0,1,1,0,0,0,0,1,0,6849
0,1,0,0,1,0,0,0,0,1,6850
1,0,0,1,0,0,0,0,0,1,6851
0,0,0,0,1,1,0,0,1,0,6852
0,1,0,0,1,0,1,0,0,0,6853
1,0,1,0,0,1,0,0,0,0,6854
1,0,0,0,1,0,0,1,0,0,6855
0,0,1,1,0,1,0,0,0,0,6856
0,1,0,0,1,0,0,1,0,0,6857
0,0,1,0,1,1,1,0,0,0,6858
1,1,0,0,1,0,1,0,0,0,6859
0,1,0,1,0,1,0,0,0,1,6860
0,1,0,1,0,0,0,1,0,0,6861
0,0,0,1,0,1,1,0,0,0,6862
0,0,0,0,0,0,1,0,1,0,6863
0,0,0,1,1,0,0,0,1,0,6864
1,0,0,0,1,1,0,0,0,0,6865
1,1,0,0,1,0,0,0,0,0,6866
0,0,0,0,0,0,1,1,0,0,6867
0,0,0,0,1,0,1,0,1,1,6868
0,0,1,0,0,1,1,0,0,0,6869
0,0,0,0,1,0,0,1,0,1,6870
0,0,0,1,0,0,0,0,0,1,6871
0,0,0,1,1,1,0,0,0,0,6872
0,0,1,0,1,0,0,0,0,1,6873
0,0,0,1,1,0,0,0,1,0,6874
1,1,0,0,0,0,0,0,1,0,6875
0,0,0,1,1,0,0,0,1,1,6876
1,1,0,0,0,1,0,1,0,0,6877
1,0,0,0,0,1,1,0,0,1,6878
0,0,0,1,0,0,1,0,0,1,6879
0,0,1,0,0,1,0,0,1,0,6880
0,0,0,0,1,0,1,0,0,1,6881
1,0,0,0,1,0,0,1,0,0,6882
0,0,0,1,0,1,0,0,1,0,6883
1,1,1,0,0,0,0,0,0,0,6884
0,0,0,0,0,1,1,0,0,1,6885
0,0,0,1,1,0,0,0,1,0,6886
1,0,0,0,0,0,0,1,0,0,6887
1,1,0,1,0,0,1,0,0,0,6888
0,1,1,1,1,0,0,0,0,0,6889
0,1,0,0,0,1,0,0,0,0,6890
0,0,0,1,1,0,1,0,0,0,6891
0,0,0,1,0,0,0,1,0,1,6892
1,0,0,1,0,1,0,0,0,0,6893
0,0,0,0,1,0,0,1,0,1,6894
0,0,0,0,1,1,0,0,0,0,6895
0,1,1,0,0,0,0,0,1,0,6896
0,1,0,0,0,0,0,0,1,1,6897
0,0,1,0,0,0,0,1,1,0,6898
0,0,0,1,0,1,0,0,1,0,6899
0,0,0,1,0,0,1,0,0,1,6900
1,0,0,1,0,1,0,0,0,1,6901
0,0,0,1,0,1,0,0,0,1,6902
1,0,0,0,1,0,0,0,0,0,6903
1,0,0,0,1,0,1,0,0,0,6904
0,0,0,1,1,1,0,0,0,0,6905
0,0,0,1,0,0,0,0,0,1,6906
1,0,0,1,0,0,0,1,0,1,6907
1,0,0,1,0,0,0,0,0,0,6908
0,0,0,0,1,0,1,0,0,0,6909
0,1,0,1,0,1,0,0,0,0,6910
1,1,1,0,0,0,0,0,0,0,6911
1,1,0,0,0,0,0,0,0,0,6912
0,0,1,0,0,0,0,1,0,1,6913
0,0,0,0,1,0,0,1,1,0,6914
0,1,0,0,0,0,1,0,0,0,6915
0,1,0,0,1,0,0,0,0,0,6916
0,0,1,0,0,1,0,0,0,1,6917
0,0,0,0,1,0,0,1,0,1,6918
1,0,0,0,1,0,1,0,0,1,6919
0,0,1,1,0,1,0,1,0,0,6920
0,1,0,0,1,0,1,1,0,0,6921
0,0,1,1,0,1,0,0,1,0,6922
0,1,0,0,0,1,1,0,0,0,6923
0,0,0,1,0,1,0,1,0,0,6924
0,0,1,0,0,0,0,1,1,0,6925
1,0,1,1,0,0,0,0,0,0,6926
0,0,0,0,0,1,1,0,1,1,6927
0,0,0,1,0,0,1,0,0,0,6928
0,1,0,0,0,1,0,0,0,1,6929
0,0,1,1,0,0,1,0,0,0,6930
0,1,1,1,0,0,1,0,0,0,6931
0,1,0,0,0,0,0,1,0,0,6932
0,0,0,1,0,0,1,0,1,0,6933
1,1,0,0,0,0,1,0,0,0,6934
0,0,0,0,1,0,1,0,1,0,6935
0,0,1,0,0,1,0,0,1,0,6936
0,0,0,0,1,0,1,0,0,0,6937
1,0,0,1,0,1,0,0,0,1,6938
1,0,0,0,0,1,0,0,1,0,6939
0,1,0,0,0,1,0,0,0,1,6940
0,0,1,1,0,0,0,0,1,0,6941
0,0,0,0,0,0,1,1,1,0,6942
0,0,0,1,1,0,0,0,1,0,6943
0,1,0,0,0,0,0,0,0,1,6944
0,0,1,0,1,0,0,0,1,0,6945
0,0,1,0,0,1,0,1,1,0,6946
0,1,1,0,0,1,0,0,0,0,6947
1,0,0,0,1,1,0,1,0,0,6948
1,0,0,1,1,0,0,0,1,0,6949
1,0,0,0,0,1,0,0,1,0,6950
0,0,0,0,0,0,0,1,0,0,6951
1,0,0,0,1,0,0,0,0,0,6952
1,0,0,0,0,0,0,0,0,1,6953
0,1,1,0,0,1,0,0,0,0,6954
1,0,0,0,0,0,0,0,0,1,6955
1,0,1,1,1,0,0,0,0,0,6956
0,0,0,0,0,0,1,1,1,1,6957
1,0,0,0,0,1,0,0,0,0,6958
0,0,0,1,1,0,1,0,0,1,6959
1,0,0,0,0,1,1,0,0,0,6960
0,0,0,0,1,0,0,0,0,1,6961
0,0,0,0,0,1,0,1,1,0,6962
0,0,0,1,0,0,1,0,0,0,6963
0,1,0,0,0,0,1,1,0,1,6964
1,0,0,0,0,0,0,0,1,1,6965
0,0,0,1,0,0,1,0,1,0,6966
0,1,0,1,0,0,0,1,0,0,6967
0,1,1,0,0,0,0,0,0,0,6968
0,1,0,0,1,0,0,1,0,0,6969
0,1,0,0,1,0,0,0,0,1,6970
1,0,0,1,0,0,1,0,1,0,6971
0,0,0,1,0,0,0,1,1,0,6972
1,0,0,0,0,1,0,1,0,0,6973
1,1,0,1,1,0,0,0,0,0,6974
0,1,0,0,0,1,0,1,0,1,6975
1,0,0,0,0,0,0,0,1,0,6976
0,1,0,0,0,0,0,1,0,1,6977
0,0,0,0,0,0,1,1,1,1,6978
0,1,0,0,0,0,1,0,0,0,6979
1,0,0,1,0,1,0,0,1,0,6980
1,1,0,0,0,0,0,0,0,1,6981
0,0,1,0,1,0,1,0,1,0,6982
0,0,1,0,1,0,1,0,1,0,6983
0,1,0,1,0,0,1,0,0,0,6984
0,1,0,0,0,0,0,1,1,0,6985
0,1,0,0,0,0,1,0,1,0,6986
0,1,0,0,1,1,0,0,0,0,6987
0,0,0,1,1,0,0,1,0,0,6988
0,0,1,0,0,0,1,0,1,0,6989
1,0,0,0,0,1,1,0,0,0,6990
1,0,0,0,0,0,0,1,1,0,6991
1,0,1,0,0,0,0,0,0,1,6992
0,1,0,0,0,1,0,1,0,0,6993
0,0,0,0,1,0,0,1,1,1,6994
1,0,1,0,1,0,0,0,0,0,6995
1,1,0,0,1,0,0,1,0,0,6996
1,0,0,0,1,0,0,0,0,0,6997
0,0,0,0,1,0,1,1,0,0,6998
1,1,0,0,1,1,0,0,0,0,6999
0,1,0,1,0,0,0,0,0,1,7000
0,1,0,0,0,0,0,1,1,0,7001
0,1,1,0,0,0,0,0,1,0,7002
0,0,0,1,0,0,1,0,1,0,7003
0,0,1,0,1,0,0,1,0,0,7004
1,0,0,0,0,0,0,1,1,0,7005
1,1,0,0,0,1,0,0,0,0,7006
1,0,0,0,1,1,1,0,0,0,7007
1,0,0,1,0,0,0,0,1,1,7008
1,1,0,0,1,0,0,0,1,0,7009
1,1,0,0,0,0,0,0,0,0,7010
0,1,0,0,0,0,1,0,0,0,7011
0,0,0,0,1,1,0,0,0,1,7012
1,0,0,1,0,1,0,0,0,0,7013
0,0,0,1,0,0,1,0,1,0,7014
0,1,0,1,0,0,1,0,0,0,7015
0,1,0,1,0,0,1,1,0,0,7016
0,0,1,0,0,1,0,0,1,0,7017
0,0,0,0,0,0,0,1,0,1,7018
0,0,1,0,0,0,0,1,1,0,7019
0,0,1,1,0,0,0,0,0,0,7020
0,0,0,0,0,1,1,0,0,0,7021
0,0,0,1,0,1,0,0,0,0,7022
0,0,0,1,0,0,0,1,0,1,7023
1,0,0,1,1,0,0,0,0,0,7024
0,1,1,0,1,0,0,0,0,0,7025
0,0,0,1,0,0,1,1,1,0,7026
0,0,1,0,0,1,0,0,0,1,7027
1,0,0,0,0,0,1,1,0,0,7028
0,0,0,1,0,0,1,1,0,0,7029
0,1,1,0,0,0,0,0,0,1,7030
0,1,1,0,0,0,1,0,0,0,7031
1,0,1,1,0,0,0,0,1,0,7032
0,0,0,1,1,1,0,0,0,0,7033
0,0,0,0,0,0,1,1,0,1,7034
0,0,0,1,0,1,0,1,0,0,7035
0,0,1,1,0,0,1,0,0,0,7036
1,0,0,0,1,0,0,0,1,0,7037
0,0,0,0,1,0,1,0,0,0,7038
1,0,0,0,1,0,1,1,0,0,7039
1,0,0,1,1,0,0,1,0,0,7040
0,0,0,0,0,1,0,1,1,0,7041
0,0,0,0,0,0,1,0,1,1,7042
0,0,0,0,1,1,0,1,0,0,7043
0,0,1,0,0,1,0,1,0,0,7044
0,0,1,0,1,0,0,0,0,1,7045
0,1,0,0,0,0,1,0,1,0,7046
0,0,1,0,1,0,0,0,0,0,7047
0,0,1,0,0,1,0,0,0,0,7048
0,1,0,0,1,0,0,0,1,0,7049
1,0,0,0,0,0,1,1,1,0,7050
0,1,0,0,0,1,0,1,0,0,7051
0,0,1,1,0,0,0,1,0,0,7052
0,0,0,0,0,1,0,0,1,1,7053
0,1,0,0,0,0,0,1,1,0,7054
0,0,1,1,0,1,0,0,0,0,7055
0,0,0,1,0,0,0,0,0,0,7056
0,1,0,0,0,0,0,0,0,1,7057
0,0,0,0,1,1,1,0,0,0,7058
0,0,1,1,0,0,0,0,0,1,7059
1,1,0,1,0,0,0,0,0,1,7060
0,0,0,0,0,1,0,0,1,1,7061
0,0,1,1,0,1,0,0,0,1,7062
0,1,1,0,0,0,0,0,1,0,7063
0,0,1,0,0,0,0,1,1,0,7064
1,0,0,0,1,0,0,0,0,0,7065
0,0,0,1,0,0,1,0,0,1,7066
1,1,0,0,0,0,0,1,0,0,7067
0,0,1,0,1,1,1,0,0,0,7068
1,0,0,0,1,0,0,1,0,1,7069
0,1,1,0,0,0,1,1,0,0,7070
0,0,0,1,0,1,0,0,0,1,7071
0,0,0,1,0,1,1,0,0,0,7072
1,0,1,0,0,1,0,0,0,0,7073
0,1,0,0,1,1,0,0,0,0,7074
1,0,0,0,0,0,0,0,1,1,7075
